payout date,payout paypal id,payout paid to,item date,item type,description,upc,isrc,bandcamp id,fees,paid to you,buyer country,VATable total for EU physical sales,tax withholding,collection society share
2025-10-08 05:58:06 UTC,6VF7559492129660R,finance@dark-tunes.com,2025-10-06 22:19:59 UTC,digital,Ashes,,,2142783089,0.25,3.35,US,,,
2025-10-08 05:58:06 UTC,6VF7559492129660R,finance@dark-tunes.com,2025-10-06 19:46:47 UTC,digital,Dark World (X-Fusion Remix),,,2263005805,0.12,0.67,PL,,,0.11
2025-10-08 05:58:06 UTC,6VF7559492129660R,finance@dark-tunes.com,2025-10-06 14:16:24 UTC,digital,Close To Me,4260363821131,,3206887398,0.24,2.46,CA,,,
2025-10-08 05:58:06 UTC,6VF7559492129660R,finance@dark-tunes.com,2025-10-06 14:24:24 UTC,digital,Close To Me,4260363821131,,1061538913,0.13,1.22,US,,,
2025-10-08 05:58:06 UTC,6VF7559492129660R,finance@dark-tunes.com,2025-10-06 13:38:37 UTC,digital,Close To Me,4260363821131,,2184122555,0.16,1.02,DE,,,0.17
2025-10-08 05:58:06 UTC,6VF7559492129660R,finance@dark-tunes.com,2025-10-08 05:58:06 UTC,payout fee,,,,,-0.10,-0.10,,,,
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 15:07:08 UTC,digital,Ashes,,,1380635284,0.16,1.02,PL,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 14:52:39 UTC,digital,Run (From our fate),,,3276878422,0.16,1.19,GB,,,
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 08:30:26 UTC,digital,Close To Me,4260363821131,,1055581630,0.16,1.02,FR,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 15:47:07 UTC,digital,Digital Dolls,,TCAJG2568378,1687801604,0.12,1.15,MX,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 15:47:07 UTC,digital,Kerosene,4260363820837,,1687801604,0.11,1.15,MX,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 10:20:52 UTC,digital,Poison Candy,4260363821155,,2050516935,0.16,1.02,DE,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 10:20:05 UTC,digital,Kerosene,4260363820837,,2710740372,0.16,1.02,DE,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-07 10:18:00 UTC,digital,Run (From our fate),4260363820585,,2898582154,0.16,1.02,BE,,,0.17
2025-10-09 05:56:53 UTC,93F734196D2471522,finance@dark-tunes.com,2025-10-09 05:56:53 UTC,payout fee,,,,,-0.09,-0.09,,,,
2025-10-10 05:58:47 UTC,2TK3478508222471T,finance@dark-tunes.com,2025-10-09 05:01:08 UTC,digital,Glitterspit,4260363817165,,3116829907,0.57,8.43,US,,,
2025-10-10 05:58:47 UTC,2TK3478508222471T,finance@dark-tunes.com,2025-10-08 16:05:19 UTC,digital,Prototype 6:17,,,1348606840,0.67,8.32,CL,,,
2025-10-10 05:58:47 UTC,2TK3478508222471T,finance@dark-tunes.com,2025-10-08 12:08:19 UTC,digital,Winter's End,4260363819657,,2834124122,0.76,8.72,DE,,,1.32
2025-10-10 05:58:47 UTC,2TK3478508222471T,finance@dark-tunes.com,2025-10-10 05:58:47 UTC,payout fee,,,,,-0.25,-0.25,,,,
2025-10-10 05:59:52 UTC,42824738XK8865619,finance@dark-tunes.com,2025-10-08 15:26:23 UTC,digital,Dialogue (KETU LUAH Remixes),,,102874598,0.16,1.64,US,,,
2025-10-10 05:59:52 UTC,42824738XK8865619,finance@dark-tunes.com,2025-10-08 07:00:26 UTC,digital,You & I,,,798661380,0.14,1.48,US,,,
2025-10-10 05:59:52 UTC,42824738XK8865619,finance@dark-tunes.com,2025-10-09 04:49:38 UTC,digital,Ashes,,,2889631635,0.13,1.22,US,,,
2025-10-10 05:59:52 UTC,42824738XK8865619,finance@dark-tunes.com,2025-10-09 04:41:21 UTC,digital,Sorrow,4260363820806,,3519915993,0.13,1.22,US,,,
2025-10-10 05:59:52 UTC,42824738XK8865619,finance@dark-tunes.com,2025-10-10 05:59:52 UTC,payout fee,,,,,-0.06,-0.06,,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-09 23:37:31 UTC,digital,Lament XI,4260363820769,,111547613,0.13,1.22,US,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-09 22:49:06 UTC,digital,Hell Rave,,,1461799450,0.12,1.05,US,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-10 01:48:43 UTC,digital,2 Hearts,4260363820981,,3929643318,0.13,1.22,US,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-09 21:25:10 UTC,digital,The Host,,,2679838030,0.13,1.22,US,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-09 19:21:03 UTC,digital,Immortal,,,3912906025,0.13,1.22,US,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-09 19:14:40 UTC,digital,Some Dead,,,3946548961,0.13,1.22,US,,,
2025-10-11 05:56:36 UTC,86P78844L8756420C,finance@dark-tunes.com,2025-10-11 05:56:36 UTC,payout fee,,,,,-0.07,-0.07,,,,
2025-10-12 05:59:02 UTC,1EP93894KB489412A,finance@dark-tunes.com,2025-10-11 02:52:35 UTC,digital,Heaven Can't Heal,4260363820011,,1111873890,0.70,8.30,AU,,,
2025-10-12 05:59:02 UTC,1EP93894KB489412A,finance@dark-tunes.com,2025-10-10 18:45:30 UTC,digital,Beyond Good and Evil,,,3464518939,0.57,8.43,US,,,
2025-10-12 05:59:02 UTC,1EP93894KB489412A,finance@dark-tunes.com,2025-10-10 08:19:07 UTC,physical,Tales From Another Life — Collector Bundle (Limited Digipac CD + T-shirt),,,2826452999,1.74,42.14,PL,47.98,,1.10
2025-10-12 05:59:02 UTC,1EP93894KB489412A,finance@dark-tunes.com,2025-10-12 05:59:02 UTC,payout fee,,,,,-0.59,-0.59,,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 20:15:23 UTC,digital,Always,4260363818797,,3602576025,0.16,1.02,GB,,,0.17
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 17:56:08 UTC,digital,Dark Knight (feat. EXTIZE),4260363817561,,1811579763,0.14,1.21,MX,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 14:57:52 UTC,digital,Blighted,4260363819374,,1966673372,0.15,1.65,US,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 13:46:06 UTC,digital,So Cold,4260363817950,,1604879431,0.14,1.21,MX,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 13:47:36 UTC,digital,WET,4260363820219,,1857319327,0.14,1.21,MX,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 06:26:57 UTC,digital,GODSLAYER,4260363820820,,1857709639,0.11,1.25,US,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 06:26:57 UTC,digital,DETHRONE (feat. Mechanical Vein),4260363819848,,1857709639,0.10,1.24,US,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 20:14:22 UTC,digital,Break Out,,,983620337,0.14,1.05,GB,,,0.33
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 20:14:22 UTC,digital,The Algorithm,4260363819350,,983620337,0.13,1.05,GB,,,0.33
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 20:04:59 UTC,digital,FVCK AI,4260363818339,,1532053849,0.16,1.02,GB,,,0.17
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 19:04:44 UTC,digital,Crosses,4260363820912,,191546203,0.14,1.21,HK,,,
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-10 18:43:47 UTC,digital,GODSLAYER,,,1710738045,0.15,1.03,CA,,,0.17
2025-10-12 05:59:04 UTC,12W60866SX6107240,finance@dark-tunes.com,2025-10-12 05:59:04 UTC,payout fee,,,,,-0.14,-0.14,,,,
2025-10-13 05:57:25 UTC,4H540080VH2405452,finance@dark-tunes.com,2025-10-11 13:03:23 UTC,digital,Winter's End,4260363819657,,632402704,0.85,11.75,CA,,,
2025-10-13 05:57:25 UTC,4H540080VH2405452,finance@dark-tunes.com,2025-10-12 00:09:59 UTC,digital,Run (From our fate),4260363820585,,2846260577,0.12,1.23,US,,,
2025-10-13 05:57:25 UTC,4H540080VH2405452,finance@dark-tunes.com,2025-10-13 05:57:25 UTC,payout fee,,,,,-0.13,-0.13,,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 23:29:11 UTC,digital,Save Me Tonight (feat. EXTIZE),,,2982346454,0.14,1.21,MX,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 13:02:32 UTC,digital,Lament XI,4260363820769,,1503670459,0.10,1.25,US,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 13:02:32 UTC,digital,Unwell-Being,4260363820776,,1503670459,0.10,1.25,US,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 06:03:15 UTC,digital,Judgment (feat. Burton C. Bell),,,3638916881,0.14,1.03,ZA,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 21:21:34 UTC,digital,Gravity,,,1774526785,0.13,1.05,US,,,0.17
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 17:34:51 UTC,digital,M.V.M.T.M.N,,,3851946652,0.16,1.64,US,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 17:00:18 UTC,digital,Ashes,4260363820813,,3412243665,0.16,1.02,SE,,,0.17
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 15:46:30 UTC,digital,Circle of Pain,,,461178443,0.12,1.05,US,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-11 12:58:19 UTC,digital,Renaissance Rave (Ruined Conflict Remix),,DEWG82500218,4157297621,0.13,1.22,US,,,
2025-10-13 05:57:33 UTC,1VG81665DU519541L,finance@dark-tunes.com,2025-10-13 05:57:33 UTC,payout fee,,,,,-0.11,-0.11,,,,
2025-10-14 06:00:03 UTC,59U57839N1002003D,finance@dark-tunes.com,2025-10-12 12:07:55 UTC,digital,Radio Strange,4260363817899,,1587148203,0.68,11.51,DE,,,2.64
2025-10-14 06:00:03 UTC,59U57839N1002003D,finance@dark-tunes.com,2025-10-12 12:07:55 UTC,digital,Confessions Of The Innocent,4260363815772,,1587148203,0.67,11.50,DE,,,2.64
2025-10-14 06:00:03 UTC,59U57839N1002003D,finance@dark-tunes.com,2025-10-14 06:00:03 UTC,payout fee,,,,,-0.23,-0.23,,,,
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-13 00:18:21 UTC,digital,Renaissance Rave (Ruined Conflict Remix),,DEWG82500218,4041783046,0.15,1.03,CA,,,0.17
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-12 19:56:59 UTC,digital,Inside,4260363820424,,609080206,0.18,1.62,CA,,,
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-12 13:09:00 UTC,digital,Technophobia,,,50673405,0.15,1.42,CA,,,0.55
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-12 13:09:00 UTC,digital,Break Out,,,50673405,0.12,1.07,CA,,,0.55
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-12 13:09:00 UTC,digital,Suffer In Silence,,,50673405,0.12,1.07,CA,,,0.55
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-12 23:06:49 UTC,digital,Renaissance Rave (Ruined Conflict Remix),4260363821025,,2044012471,0.16,1.02,BE,,,0.17
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-12 19:07:55 UTC,digital,Renaissance Rave (Ruined Conflict Remix),4260363821025,,1513035298,0.16,1.02,AT,,,0.17
2025-10-14 06:00:13 UTC,3MU56421GM019971T,finance@dark-tunes.com,2025-10-14 06:00:13 UTC,payout fee,,,,,-0.08,-0.08,,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 18:26:55 UTC,digital,Under the Black Light,877569007616,,2049935938,0.35,9.55,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 18:26:55 UTC,digital,No More Manifests,4260363815444,,2049935938,0.31,8.69,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 18:26:55 UTC,digital,Cyber Girl (PlzFukcMe! Mix by [ Sin.thetic Squad ]),,,2049935938,0.06,1.74,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 18:26:55 UTC,digital,Surrogate,4260363815475,,2049935938,0.31,8.69,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 18:26:55 UTC,digital,Crawl,4260363815468,,2049935938,0.13,3.47,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 20:36:59 UTC,physical,Confessions Of The Innocent — BLACKBOOK Confession T-Shirt,,,1671952720,1.31,27.96,DE,32.99,,1.32
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 18:54:33 UTC,digital,Wait Until Midnight,4260363820905,,2739056006,0.12,1.23,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-13 15:18:54 UTC,digital,Meaningless,4260363819145,,1118398886,0.56,8.44,US,,,
2025-10-15 06:03:15 UTC,6UA87834D5631463Y,finance@dark-tunes.com,2025-10-15 06:03:15 UTC,payout fee,,,,,-0.70,-0.70,,,,
2025-10-15 06:03:22 UTC,2LJ59959N15406719,finance@dark-tunes.com,2025-10-13 18:28:44 UTC,digital,Sorrow,4260363820806,,2342586497,0.16,1.02,GB,,,0.17
2025-10-15 06:03:22 UTC,2LJ59959N15406719,finance@dark-tunes.com,2025-10-13 22:26:41 UTC,digital,Dark Clouds,,DEWG82100125,1928437505,0.15,1.65,US,,,
2025-10-15 06:03:22 UTC,2LJ59959N15406719,finance@dark-tunes.com,2025-10-13 13:45:33 UTC,digital,2 Hearts,4260363820981,,120690220,0.16,1.02,DE,,,0.17
2025-10-15 06:03:22 UTC,2LJ59959N15406719,finance@dark-tunes.com,2025-10-15 06:03:22 UTC,payout fee,,,,,-0.04,-0.04,,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-14 23:13:01 UTC,digital,Heaven Can't Heal,4260363820011,,433479198,0.37,8.64,US,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-14 23:13:01 UTC,digital,Glitterspit,4260363817165,,433479198,0.36,8.63,US,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-14 17:04:02 UTC,digital,Dirty Freddy EP,4260363818414,,1473672948,0.11,2.59,US,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-14 17:04:02 UTC,digital,MonStars Remixes (ALBUM),,,1473672948,0.35,8.65,US,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-14 17:04:02 UTC,digital,MonStars (ALBUM),4260363815147,,1473672948,0.35,8.64,US,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-14 17:04:02 UTC,digital,Gothbusters [free download],,,1473672948,0.02,0.43,US,,,
2025-10-16 05:59:06 UTC,2G8274549M0185945,finance@dark-tunes.com,2025-10-16 05:59:06 UTC,payout fee,,,,,-0.38,-0.38,,,,
2025-10-16 05:59:25 UTC,1ER19976S44586732,finance@dark-tunes.com,2025-10-14 16:46:17 UTC,digital,Lament XI,4260363820769,,1007696663,0.17,1.63,CH,,,
2025-10-16 05:59:25 UTC,1ER19976S44586732,finance@dark-tunes.com,2025-10-14 21:43:03 UTC,digital,SUCCUBUS (feat. CASSIOPEJA),4260363821186,,2278189856,0.16,1.02,GB,,,0.17
2025-10-16 05:59:25 UTC,1ER19976S44586732,finance@dark-tunes.com,2025-10-14 20:50:18 UTC,digital,SUCCUBUS (feat. CASSIOPEJA),4260363821186,,931816230,0.13,1.22,US,,,
2025-10-16 05:59:25 UTC,1ER19976S44586732,finance@dark-tunes.com,2025-10-16 05:59:25 UTC,payout fee,,,,,-0.04,-0.04,,,,
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-16 04:25:37 UTC,digital,Wishing For Life,,,2560756926,0.14,1.48,US,,,
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-15 16:37:22 UTC,digital,Killing Time,4260363820943,,2266393277,0.13,1.22,US,,,
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-16 05:17:28 UTC,digital,In the House - In a Heartbeat (28 Days Later) (John Murphy Cover),,,3448243070,0.13,1.22,US,,,
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-16 03:06:59 UTC,digital,Ashes,4260363820813,,4231199704,0.13,1.22,US,,,
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-15 22:02:34 UTC,digital,Lament XI,4260363820769,,1923828671,0.13,1.22,US,,,
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-15 21:59:40 UTC,digital,Raise Your Fist (ZARDONIC & AUTODRIVE Remix),,,2217086592,0.16,1.02,FR,,,0.17
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-15 17:06:50 UTC,digital,Run (From our fate),4260363820585,,2286241527,0.15,1.03,CA,,,0.17
2025-10-17 06:01:11 UTC,7D939754AM8544845,finance@dark-tunes.com,2025-10-17 06:01:11 UTC,payout fee,,,,,-0.08,-0.08,,,,
2025-10-18 05:59:25 UTC,9X449262KC2602809,finance@dark-tunes.com,2025-10-16 07:47:12 UTC,digital,The Time,,,4249199217,0.58,4.16,NL,,,0.66
2025-10-18 05:59:25 UTC,9X449262KC2602809,finance@dark-tunes.com,2025-10-17 04:41:36 UTC,digital,Darkest Halloween Compilation 2025,4260363820929,,2224028237,0.56,8.44,US,,,
2025-10-18 05:59:25 UTC,9X449262KC2602809,finance@dark-tunes.com,2025-10-18 05:59:25 UTC,payout fee,,,,,-0.13,-0.13,,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 03:10:18 UTC,digital,Killing Time,4260363820943,,926544191,0.16,1.64,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 01:25:49 UTC,digital,WET,4260363820219,,1769881559,0.13,1.22,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 01:06:40 UTC,digital,MediEVIL,4260363819176,,53881774,0.14,1.21,MX,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 00:58:44 UTC,digital,Killing Time,4260363820943,,13107421,0.15,1.20,CA,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 00:48:03 UTC,digital,Killing Time,4260363820943,,878709660,0.13,1.22,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-16 23:16:11 UTC,digital,Take,4260363820042,,2261272201,0.16,1.19,NL,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-16 22:12:32 UTC,digital,2 Hearts,4260363820981,,988220665,0.13,1.22,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 05:04:17 UTC,digital,Wait Until Midnight,4260363820905,,56627571,0.16,1.02,DE,,,0.17
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 04:11:43 UTC,digital,Wait Until Midnight,4260363820905,,806144270,0.16,1.02,GB,,,0.17
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 02:45:33 UTC,digital,escape,4260363819688,,2526780237,0.15,1.03,CA,,,0.17
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 01:17:33 UTC,digital,Spring Nostalgia,,,3797003658,0.13,1.22,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 01:13:44 UTC,digital,Killing Time,4260363820943,,1442173953,0.19,1.44,GB,,,0.17
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 01:13:26 UTC,digital,Killing Time,4260363820943,,3985724357,0.13,1.22,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 01:02:40 UTC,digital,Killing Time,4260363820943,,3565742673,0.14,1.43,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 00:49:31 UTC,digital,Wait Until Midnight,4260363820905,,4280540739,0.13,1.22,US,,,
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-17 00:44:13 UTC,digital,Killing Time,4260363820943,,2919121557,0.25,2.28,GB,,,0.17
2025-10-18 05:59:34 UTC,85A44531C60928032,finance@dark-tunes.com,2025-10-18 05:59:34 UTC,payout fee,,,,,-0.21,-0.21,,,,
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-18 04:40:06 UTC,digital,Darkest Halloween Compilation 2025,4260363820929,,671295669,0.73,7.17,GB,,,1.10
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-17 09:35:00 UTC,digital,Darkest Halloween Compilation 2025,4260363820929,,2719187057,0.73,8.27,GB,,,
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-17 07:31:55 UTC,digital,Darkest Halloween Compilation 2025,4260363820929,,2471100558,0.73,8.27,GB,,,
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-17 15:25:50 UTC,digital,Funeral Service,4260363819206,,1547852001,0.54,8.46,US,,,
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-17 09:21:31 UTC,digital,Darkest Halloween Compilation 2025,4260363820929,,2536355386,0.70,7.20,FR,,,1.10
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-17 08:48:31 UTC,digital,Darkest Halloween Compilation 2025,4260363820929,,2923709429,0.70,7.20,DE,,,1.10
2025-10-19 06:00:42 UTC,5P036023JV3661346,finance@dark-tunes.com,2025-10-19 06:00:42 UTC,payout fee,,,,,-0.47,-0.47,,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-18 02:22:51 UTC,digital,Abracadabra (LADY GAGA cover),,,4173664833,0.13,1.22,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 19:59:57 UTC,digital,Join Us,,,3643353421,0.12,0.78,DE,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 19:17:46 UTC,digital,Wait Until Midnight,4260363820905,,4034083637,0.13,1.22,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 18:16:07 UTC,digital,Wait Until Midnight,,,2470879752,0.13,1.22,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 15:27:15 UTC,digital,Killing Time,4260363820943,,2825405545,0.19,1.61,DK,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 11:43:45 UTC,digital,Killing Time,4260363820943,,1690054759,0.16,1.19,GB,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 11:18:04 UTC,digital,Killing Time,4260363820943,,2074246554,0.16,1.02,GB,,,0.17
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 08:50:24 UTC,digital,Eternal Glory,4260363820462,,2186048368,0.15,1.20,AU,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-18 00:37:05 UTC,digital,Tonight,4260363821209,,4101872511,0.15,1.65,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-18 00:07:17 UTC,digital,Wait Until Midnight,4260363820905,,481254217,0.13,1.22,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 23:05:41 UTC,digital,Out With A Bang,,,1902531749,0.16,1.02,GB,,,0.17
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 23:00:01 UTC,digital,Suffer In Silence,,,2936959888,0.16,1.02,GB,,,0.17
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 22:54:16 UTC,digital,Nobody Loves You,4260363821216,,2272348432,0.13,1.22,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 22:22:03 UTC,digital,Nobody Loves You,4260363821216,,1806554677,0.16,1.02,GB,,,0.17
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 20:36:19 UTC,digital,Killing Time,4260363820943,,828040541,0.16,1.02,GB,,,0.17
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 20:24:19 UTC,digital,Killing Time,4260363820943,,2653151757,0.15,1.65,US,,,
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 16:23:20 UTC,digital,Wait Until Midnight,4260363820905,,2030154132,0.19,1.44,DE,,,0.17
2025-10-19 06:00:53 UTC,7EG90458PG9163622,finance@dark-tunes.com,2025-10-17 15:37:51 UTC,digital,Killing Time,4260363820943,,2347193714,0.13,1.22,US,,,
